name;avg_pds;best_pds;DS;NA;MW;inchikey;smiles
KKEBMO.xaa_ZINC000085907117_188;-10.830108;-11.009378;-11.349;99;590.873;DUWJWUDMHJCAJI-PBYMZEGOSA-O;[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])/C(=N\OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])[C@@]5(c6c([H])c([H])c([H])c([H])c6[H])C([H])([H])[C@@]([H])(C([H])([H])[H])[N@+]([H])(C([H])([H])[H])C([H])([H])[C@@]5([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H]
KKEBMO.xaa_ZINC000097981791_251;-10.0065867;-10.7853565;-11.448;77;666.654;XGPALGYZCAZNPD-LPBBBNEGSA-O;[H]/C(c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H])=c1/s/c(=C(/C#N)C(=O)N2C([H])([H])C([H])([H])[N+]([H])(C([H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])n(-c2c([H])c([H])c(Cl)c([H])c2Cl)c1=O
KKEBMO.xaa_ZINC000097981788_255;-10.067442;-11.072755;-11.445;74;687.072;NYWYCMWIRUMSGT-JTIPCZOTSA-O;[H]/C(c1c([H])c([H])c([H])c([H])c1Cl)=c1\s/c(=C(/C#N)C(=O)N2C([H])([H])C([H])([H])[N+]([H])(C([H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])n(-c2c([H])c([H])c(Cl)c([H])c2Cl)c1=O
KKEBMO.xaa_ZINC000097981911_261;-10.3599968;-11.044663;-11.811;73;653.615;WLYLZRZWKDYPMJ-MKZAZEBISA-O;[H]/C(c1nc([H])c([H])c([H])c1[H])=c1\s/c(=C(/C#N)C(=O)N2C([H])([H])C([H])([H])[N+]([H])(C([H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])n(-c2c([H])c([H])c(Cl)c(Cl)c2[H])c1=O
KKEBMO.xaa_ZINC000097981909_262;-10.4564666;-11.267205;-11.619;74;687.072;VEAGILXKMUFNPI-JTIPCZOTSA-O;[H]/C(c1c([H])c([H])c([H])c([H])c1Cl)=c1\s/c(=C(/C#N)C(=O)N2C([H])([H])C([H])([H])[N+]([H])(C([H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])n(-c2c([H])c([H])c(Cl)c(Cl)c2[H])c1=O
KKEBMO.xaa_ZINC000097981912_264;-10.6149049;-11.034631;-11.845;77;666.654;OPQHXFPZLRFJMX-LPBBBNEGSA-O;[H]/C(c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H])=c1/s/c(=C(/C#N)C(=O)N2C([H])([H])C([H])([H])[N+]([H])(C([H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])n(-c2c([H])c([H])c(Cl)c(Cl)c2[H])c1=O
KKEBMO.xaa_ZINC000097981925_266;-10.1572972;-10.946207;-11.228;74;654.162;VQKHPGWOMZSBKP-UGGJQYJISA-O;[H]/C(c1c(F)c([H])c([H])c([H])c1Cl)=c1/s/c(=C(/C#N)C(=O)N2C([H])([H])C([H])([H])[N+]([H])(C([H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])n(-c2c([H])c([H])c([H])c([H])c2F)c1=O
KKCBML.xaa_ZINC000263595370_3;-11.3448468;-11.811779;-11.568;69;796.601;CTQJDEAJYDQPQQ-QXGCRBACSA-K;[H]C1=C([N+](=O)[O-])C(=O)/C(=N/N([H])c2c([H])/c(=N/N([H])c3c([H])c(S(=O)(=O)[O-])c([H])c4c([H])c(S(=O)(=O)[O-])c([H])c([O-])c34)c(=O)/c(=N\N([H])c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c2=O)C([H])=C1[N+](=O)[O-]
KKCBML.xaa_ZINC000408527090_8;-10.355870200000002;-10.646711;-11.197;80;608.764;LWRXLQCKBDSAEG-KULJGZRCSA-M;[H]/C(=N\c1c([H])c([H])c(S(=O)(=O)[N-]c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c1OC([H])([H])[H])c1c(C([H])([H])[H])[n-]n(-c2c([H])c([H])c([C@]34C([H])([H])[C@@]5([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C5([H])[H])C3([H])[H])C4([H])[H])c([H])c2[H])c1=O
KKCBML.xaa_ZINC001570007907_14;-10.8629345;-11.6733675;-11.891;79;860.777;NJMZURCJLQZQBK-KKIPZFPFSA-J;[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c(N([H])/N=c3\c([H])c(/N=N/c4c([H])c([H])c([N+](=O)[O-])c([H])c4[H])c(=O)/c(=N\N([H])c4c([H])c(S(=O)(=O)[O-])c([H])c5c([H])c(S(=O)(=O)[O-])c([H])c([O-])c45)c3=O)c([H])c2S(=O)(=O)[O-])c([H])c1[H]
KKCBML.xaa_ZINC000004235530_76;-10.0196666;-10.163163;-11.381;73;709.726;WVHOUGFIJVACSD-WVUKABPPSA-L;[H]C1=C([H])C(=NN([H])c2c([H])c([H])c(N([H])[H])c3c([H])c([H])c(S(=O)(=O)[O-])c([H])c23)C([H])=C([H])C1=N/N=C1\C(=O)c2c([H])c(/N=N/c3c([H])c([H])c(N([H])[H])c([H])c3N([H])[H])c([H])c([H])c2C([H])=C1S(=O)(=O)[O-]
KKCBML.xaa_ZINC000150341422_78;-11.5170842;-11.853693;-10.196;82;746.78;XPVDFHJKKIEKIF-XARMOKLSSA-L;[H]c1c([H])c([H])c(N([H])C(=O)/C(=N/N([H])c2c([H])c(S(=O)(=O)[O-])c(-c3c([H])c(C([H])([H])[H])c(/N=N/[C@]([H])(C(=O)N([H])c4c([H])c([H])c([H])c([H])c4[H])C(=O)C([H])([H])[H])c([H])c3S(=O)(=O)[O-])c([H])c2C([H])([H])[H])C(=O)C([H])([H])[H])c([H])c1[H]
KKCBML.xaa_ZINC000150341422_79;-11.2634727;-11.688352;-10.3;82;746.78;NIDGFETTXMQDTL-UTKMUYHOSA-L;[H]c1c([H])c([H])c(N([H])C(=O)/C(=N/N([H])c2c([H])c(S(=O)(=O)[O-])c(-c3c([H])c(C([H])([H])[H])c(N([H])/N=C(/C(=O)N([H])c4c([H])c([H])c([H])c([H])c4[H])C(=O)C([H])([H])[H])c([H])c3S(=O)(=O)[O-])c([H])c2C([H])([H])[H])C(=O)C([H])([H])[H])c([H])c1[H]
KKCBML.xaa_ZINC000150366735_106;-10.109863999999998;-10.689794;-11.256;77;796.797;LINZZVAECORMOM-QYGUTFKISA-K;[H]Oc1c(/N=N/c2c([H])c([H])c(/N=N/c3c([H])c(S(=O)(=O)[O-])c([H])c4c([H])c(S(=O)(=O)[O-])c([H])c(O[H])c34)c3c([H])c([H])c([H])c([H])c23)c(S(=O)(=O)[O-])c([H])c2c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150366769_107;-10.576673199999998;-11.077565;-12.817;77;692.737;NYLWRACCLAHXSG-UHFFFAOYSA-K;[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c3c([H])c(S(=O)(=O)[O-])c([H])c([O-])c3c2/N=N/c2c([H])c([H])c(-c3c([H])c([H])c(/N=N/c4c(C([H])([H])[H])[n-]n(-c5c([H])c([H])c([H])c([H])c5[H])c4=O)c([H])c3[H])c([H])c2[H])c([H])c1[H]
KKCBML.xaa_ZINC000150366764_110;-10.576673199999998;-11.077565;-12.83;77;692.737;NYLWRACCLAHXSG-UHFFFAOYSA-K;[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c3c([H])c(S(=O)(=O)[O-])c([H])c([O-])c3c2/N=N/c2c([H])c([H])c(-c3c([H])c([H])c(/N=N/c4c(C([H])([H])[H])[n-]n(-c5c([H])c([H])c([H])c([H])c5[H])c4=O)c([H])c3[H])c([H])c2[H])c([H])c1[H]
KKCBML.xaa_ZINC000150366766_111;-10.576673199999998;-11.077565;-12.83;77;692.737;NYLWRACCLAHXSG-UHFFFAOYSA-K;[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c3c([H])c(S(=O)(=O)[O-])c([H])c([O-])c3c2/N=N/c2c([H])c([H])c(-c3c([H])c([H])c(/N=N/c4c(C([H])([H])[H])[n-]n(-c5c([H])c([H])c([H])c([H])c5[H])c4=O)c([H])c3[H])c([H])c2[H])c([H])c1[H]
KKCBML.xaa_ZINC000150366763_113;-10.576673199999998;-11.077565;-12.824;77;692.737;NYLWRACCLAHXSG-UHFFFAOYSA-K;[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c3c([H])c(S(=O)(=O)[O-])c([H])c([O-])c3c2/N=N/c2c([H])c([H])c(-c3c([H])c([H])c(/N=N/c4c(C([H])([H])[H])[n-]n(-c5c([H])c([H])c([H])c([H])c5[H])c4=O)c([H])c3[H])c([H])c2[H])c([H])c1[H]
KKCBML.xaa_ZINC000150366730_115;-10.109863999999998;-10.689794;-11.077;77;796.797;LINZZVAECORMOM-QYGUTFKISA-K;[H]Oc1c(/N=N/c2c([H])c([H])c(/N=N/c3c([H])c(S(=O)(=O)[O-])c([H])c4c([H])c(S(=O)(=O)[O-])c([H])c(O[H])c34)c3c([H])c([H])c([H])c([H])c23)c(S(=O)(=O)[O-])c([H])c2c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150366732_116;-10.109863999999998;-10.689794;-11.201;77;796.797;LINZZVAECORMOM-QYGUTFKISA-K;[H]Oc1c(/N=N/c2c([H])c([H])c(/N=N/c3c([H])c(S(=O)(=O)[O-])c([H])c4c([H])c(S(=O)(=O)[O-])c([H])c(O[H])c34)c3c([H])c([H])c([H])c([H])c23)c(S(=O)(=O)[O-])c([H])c2c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150477027_162;-10.0947488;-10.602518;-10.741;79;763.77;OLMUVGULQUUYMK-LINOHWEVSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c(/N=N/c3c([H])c([H])c(S(=O)(=O)[O-])c([H])c3[H])c([H])c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N([H])[H])c([H])c4[H])c3[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150477025_163;-10.0947488;-10.602518;-10.716;79;763.77;OLMUVGULQUUYMK-LINOHWEVSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c(/N=N/c3c([H])c([H])c(S(=O)(=O)[O-])c([H])c3[H])c([H])c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N([H])[H])c([H])c4[H])c3[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150477021_165;-10.0947488;-10.602518;-10.707;79;763.77;OLMUVGULQUUYMK-LINOHWEVSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c(/N=N/c3c([H])c([H])c(S(=O)(=O)[O-])c([H])c3[H])c([H])c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N([H])[H])c([H])c4[H])c3[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150485667_179;-10.6485214;-10.980151;-9.724;88;827.857;IVIZYDSICQSNIS-MLGMXDONSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c3c([H])c(S(=O)(=O)[O-])c([H])c([H])c3c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(/N=N/c3c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N([H])C(=O)c5c([H])c([H])c(N([H])[H])c([H])c5[H])c([H])c4[H])c([H])c3C([H])([H])[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150485672_180;-10.6485214;-10.980151;-9.735;88;827.857;IVIZYDSICQSNIS-MLGMXDONSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c3c([H])c(S(=O)(=O)[O-])c([H])c([H])c3c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(/N=N/c3c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N([H])C(=O)c5c([H])c([H])c(N([H])[H])c([H])c5[H])c([H])c4[H])c([H])c3C([H])([H])[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150485657_181;-10.6485214;-10.980151;-10.001;88;827.857;IVIZYDSICQSNIS-MLGMXDONSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c3c([H])c(S(=O)(=O)[O-])c([H])c([H])c3c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(/N=N/c3c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N([H])C(=O)c5c([H])c([H])c(N([H])[H])c([H])c5[H])c([H])c4[H])c([H])c3C([H])([H])[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150485662_182;-10.6485214;-10.980151;-10.056;88;827.857;IVIZYDSICQSNIS-MLGMXDONSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c3c([H])c(S(=O)(=O)[O-])c([H])c([H])c3c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(/N=N/c3c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N([H])C(=O)c5c([H])c([H])c(N([H])[H])c([H])c5[H])c([H])c4[H])c([H])c3C([H])([H])[H])c([H])c([H])c12
KKCBML.xaa_ZINC000150552416_187;-10.283380499999998;-10.9605255;-12.874;68;665.689;KXXRNNGEMNIAFA-JXPYRENWSA-K;[H]c1c([H])c(-c2c([H])c([H])c(/N=N\c3c(N([H])[H])c([H])c([H])c4c([H])c(S(=O)(=O)[O-])c([H])c([O-])c34)c([H])c2[H])c([H])c([H])c1/N=N\c1c([H])c(S(=O)(=O)[O-])c2c([H])c([H])c([H])c([H])c2c1N([H])[H]
KKCBML.xaa_ZINC000150552422_188;-10.495169;-10.624561;-12.843;68;665.689;KXXRNNGEMNIAFA-IECPAEGSSA-K;[H]c1c([H])c(-c2c([H])c([H])c(/N=N/c3c([H])c(S(=O)(=O)[O-])c4c([H])c([H])c([H])c([H])c4c3N([H])[H])c([H])c2[H])c([H])c([H])c1/N=N\c1c(N([H])[H])c([H])c([H])c2c([H])c(S(=O)(=O)[O-])c([H])c([O-])c12
KKCBML.xaa_ZINC000100970989_213;-10.5418018;-10.884188;-11.496;61;542.573;CJRYAHMDGGFPCQ-UHFFFAOYSA-M;[H]Oc1c(-c2c(C([H])([H])[H])[n-]n(-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c2=O)c([H])c([N-]S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([N+](=O)[O-])c2[H])c2c([H])c([H])c([H])c([H])c12
KKCBML.xaa_ZINC000169724077_215;-10.674025;-11.50914;-9.549;84;859.841;KLOBVOJCYFKUOI-AIPHFEBLSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c(S(=O)(=O)N([H])c3c([H])c([H])c(/N=N/c4c([H])c([H])c(N([H])[H])c([H])c4N([H])[H])c([H])c3[H])c([H])c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(S(=O)(=O)[O-])c(/N=N/c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(N([H])[H])c12
KKCBML.xaa_ZINC000169724077_216;-10.5881248;-10.946849;-10.479;83;858.833;GQNMTJMMBCBDGH-UHFFFAOYSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c(/N=N/c4c([H])c([H])c(N([H])[H])c([H])c4N([H])[H])c([H])c3[H])c([H])c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(S(=O)(=O)[O-])c(/N=N/c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(N([H])[H])c12
KKCBML.xaa_ZINC000095101014_226;-10.109863999999998;-10.689794;-11.259;77;796.797;LINZZVAECORMOM-QYGUTFKISA-K;[H]Oc1c(/N=N/c2c([H])c([H])c(/N=N/c3c([H])c(S(=O)(=O)[O-])c([H])c4c([H])c(S(=O)(=O)[O-])c([H])c(O[H])c34)c3c([H])c([H])c([H])c([H])c23)c(S(=O)(=O)[O-])c([H])c2c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c12
KKCBML.xaa_ZINC000095549026_234;-10.0947488;-10.602518;-10.584;79;763.77;OLMUVGULQUUYMK-LINOHWEVSA-L;[H]Oc1c(/N=N/c2c([H])c([H])c(/N=N/c3c([H])c([H])c(S(=O)(=O)[O-])c([H])c3[H])c([H])c2[H])c(S(=O)(=O)[O-])c([H])c2c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N([H])[H])c([H])c4[H])c3[H])c([H])c([H])c12
KKCBML.xaa_ZINC000097950095_241;-10.0830498;-10.618938;-11.252;81;813.836;HEFFLBPVBNBGEE-UHFFFAOYSA-K;[H]C1=C(S(=O)(=O)[O-])/C(=N/N([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)c2c1c([H])c(S(=O)(=O)[O-])c(/N=N/c1c([H])c([H])c([N-]S(=O)(=O)c3c([H])c([H])c(/N=N/c4c([H])c([H])c(N([H])[H])c([H])c4N([H])[H])c([H])c3[H])c([H])c1[H])c2N([H])[H]
KFEDRN.xaa_ZINC000514293094_4;-10.133405299999998;-10.625498;-11.242;76;634.806;RRGJBTSSARMDPE-HXUWFJFHSA-N;[H]C([H])=C([H])C([H])([H])n1c(S[C@@]([H])(C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])nnc1-c1c([H])c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514293092_5;-10.0925998;-10.58425;-11.323;76;634.806;RRGJBTSSARMDPE-FQEVSTJZSA-N;[H]C([H])=C([H])C([H])([H])n1c(S[C@]([H])(C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])nnc1-c1c([H])c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514297808_43;-10.2586296;-10.443886;-11.35;70;598.772;SMIHZYGOCBQMIR-JNBPUAGASA-N;[H]/C(c1sc([H])c([H])c1C([H])([H])[H])=c1/s/c(=C(/C#N)C(=O)N([H])c2c([H])c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])n(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c1=O
KFEDRN.xaa_ZINC000514297811_45;-10.2389204;-10.472666;-11.384;70;598.772;SMIHZYGOCBQMIR-NTVKZDECSA-N;[H]/C(c1sc([H])c([H])c1C([H])([H])[H])=c1/s/c(=C(/C#N)C(=O)N([H])c2c([H])c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])n(C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c1=O
KFEDRN.xaa_ZINC000514291855_71;-10.8091488;-11.548985;-11.349;74;632.79;JPJKGJWLWNQFLN-UHFFFAOYSA-N;[H]C([H])=C([H])C([H])([H])n1c(SC([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])nnc1-c1c([H])c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514291347_76;-10.1736502;-10.837927;-10.548;75;598.751;FIDXDCYOEDUNSU-UHFFFAOYSA-N;[H]C([H])=C([H])C([H])([H])n1c(SC([H])([H])C(=O)N([H])C([H])([H])C(=O)N([H])c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])nnc1-c1c([H])c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514375589_100;-10.044627;-10.439207;-10.98;72;562.718;SOJUYUPMESSQBN-WIYYLYMNSA-N;[H]C([H])=C([H])C([H])([H])n1c(SC([H])([H])C(=O)N([H])C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])nnc1-c1c([H])c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514375588_102;-10.0426996;-10.437439;-11.273;72;562.718;SOJUYUPMESSQBN-RXVVDRJESA-N;[H]C([H])=C([H])C([H])([H])n1c(SC([H])([H])C(=O)N([H])C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])nnc1-c1c([H])c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514384992_139;-10.102209599999998;-11.019337;-10.602;72;617.775;WLMSJBAQHLULPJ-UHFFFAOYSA-N;[H]C([H])=C([H])C([H])([H])n1c(SC([H])([H])C(=O)c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])C([H])([H])N3S(=O)(=O)C([H])([H])[H])nnc1-c1c([H])c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514384658_142;-10.1074378;-10.705414;-10.545;72;617.775;RVQOCZZBTFGLAO-UHFFFAOYSA-N;[H]C([H])=C([H])C([H])([H])n1c(SC([H])([H])C(=O)c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])N3S(=O)(=O)C([H])([H])C([H])([H])[H])nnc1-c1c([H])c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514405693_263;-10.0071894;-10.658691;-9.171;69;544.703;YHMAJPCTTYRPJV-RUZDIDTESA-N;[H]c1c([H])c(-c2nnc(SC([H])([H])C(=O)N([H])[C@@](C#N)(C([H])([H])[H])C3([H])C([H])([H])C3([H])[H])n2C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KFEDRN.xaa_ZINC000514405694_264;-10.0309712;-10.621829;-10.642;69;544.703;YHMAJPCTTYRPJV-VWLOTQADSA-N;[H]c1c([H])c(-c2nnc(SC([H])([H])C(=O)N([H])[C@](C#N)(C([H])([H])[H])C3([H])C([H])([H])C3([H])[H])n2C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KDBARN.xaa_ZINC000100497795_151;-10.2322816;-11.285204;-9.279;52;544.392;CKSBLYLWDYJJQE-UHFFFAOYSA-N;[H]c1c([H])c(C(=O)N([H])N2C(=O)c3c([H])c([H])c([N+](=O)[O-])c([H])c3C2=O)c([H])c(C(=O)N([H])N2C(=O)c3c([H])c([H])c([N+](=O)[O-])c([H])c3C2=O)c1[H]
KDBARN.xaa_ZINC000004018303_159;-10.3071156;-10.956378;-12.636;96;716.792;LKCUHQAOSYXGTB-RTOKGZNSSA-N;[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)OC([H])([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
KDBARN.xaa_ZINC000004018305_160;-10.1708592;-10.703634;-11.443;96;716.792;LKCUHQAOSYXGTB-IWWXRALLSA-N;[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)OC([H])([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
KDBARN.xaa_ZINC000004211680_167;-12.1909318;-12.644074;-11.279;66;632.494;VZKPVTHKUXJKDM-UHFFFAOYSA-N;[H]c1c([H])c(C(=O)C([H])([H])OC(=O)c2c([H])c([H])c3c(c2[H])C(=O)N(C([H])([H])C(=O)N([H])C([H])([H])C(=O)OC([H])([H])C(=O)c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])C3=O)c([H])c([N+](=O)[O-])c1[H]
KDBARN.xaa_ZINC000150409819_188;-12.291685;-12.572179;-11.035;66;727.378;NHEZHRFUUXXAEK-UHFFFAOYSA-N;[H]c1c([H])c(C(=O)C([H])([H])OC(=O)C([H])([H])n2c(=O)c3c([H])c4c(=O)n(C([H])([H])C(=O)OC([H])([H])C(=O)c5c([H])c([H])c(Cl)c([N+](=O)[O-])c5[H])c(=O)c4c([H])c3c2=O)c([H])c([N+](=O)[O-])c1Cl
KDBARN.xaa_ZINC000150412087_189;-10.1137491;-11.259657;-11.106;82;650.78;JHAPATVCMGVCEK-UHFFFAOYSA-N;[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N2C([H])([H])N3C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C([H])([H])C([N+](=O)[O-])(C2([H])[H])C3([H])[H])c([H])c([H])c1C([H])([H])[H]
KDBARN.xaa_ZINC000150451399_203;-10.2741706;-10.729163;-10.829;89;746.817;GEYMROPUVJTTOM-QCENPCRXSA-N;[H]O[C@]([H])(c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H])[C@@]([H])(N([H])C(=O)c1c([H])c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H])C([H])([H])OC(=O)c1c([H])c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
KDBARN.xaa_ZINC000150451403_204;-10.525152;-10.958973;-10.915;89;746.817;GEYMROPUVJTTOM-GRKNLSHJSA-N;[H]O[C@]([H])(c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H])[C@]([H])(N([H])C(=O)c1c([H])c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H])C([H])([H])OC(=O)c1c([H])c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H]
